Name,Street Address,City,State,Zip Code,Cross Streets,Neighborhood,Phone,Description,Business Owner,Merchant Verified,Paid Listing,Rating,Reviews,Website,Price Range,Hours,Takes Reservations,Delivery,Take Out,Accepts Credit Cards,Good For,Parking,Wheelchair Accessable,Good For Kids,Good For Groups,Attire,Ambience,Noise Level,Music,Dancing,Serves Alcohol,Happy Hour,Best Nights,Coat Check,Smoking Allowed,Outdoor Seating,Wifi,Has Tv,Allows Dogs,Waiter Service,Caters,By Appointment Only,Category,Lat,Long,Image URL,Listing URL,Deal,Deal Description,Deal Orignal Price,Deal Discount,Deal Savings,Deal Link
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/the-otheroom-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/vesper-bar-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/bond-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/millennium-fandom-bar-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/fat-tuesday-las-vegas-5?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/oddfellows-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/fat-tuesday-las-vegas-2?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/money-plays-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/dont-tell-mama-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/beerhaus-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/minus5-ice-lounge-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/the-griffin-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/bandito-latin-kitchen-and-cantina-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/rose-rabbit-lie-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/planet-hollywood-diamond-lounge-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/the-tavern-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/the-sand-dollar-lounge-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/starboard-tack-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/rebel-republic-las-vegas-4?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/whiskey-down-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/ghostbar-las-vegas-2?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/bare-pool-lounge-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/cork-and-thorn-las-vegas-2?osq=Bar,,,,,,
Ice Bar,53-99 Carson Ave,Las Vegas,NV,89101,,Downtown,,,,Yes,No,4.5 star rating,7 reviews,,Moderate,,No,,,Yes,,,,,Yes,,,Average,,No,Full Bar,Yes,,,,No,,No,,,,,"Bars, Bars",36.169971,-115.145997,"https://s3-media3.fl.yelpcdn.com/bphoto/p_KOYOkhtCdRyKi7L4KO1g/ls.jpg"" srcset=""https://s3-media3.fl.yelpcdn.com/bphoto/p_KOYOkhtCdRyKi7L4KO1g/258s.jpg 1.03x,https://s3-media3.fl.yelpcdn.com/bphoto/p_KOYOkhtCdRyKi7L4KO1g/348s.jpg 1.39x,https://s3-media3.fl.yelpcdn.com/bphoto/p_KOYOkhtCdRyKi7L4KO1g/300s.jpg 1.20x",http://www.yelp.com/biz/ice-bar-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/distill-a-local-bar-las-vegas-4?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/petrossian-bar-las-vegas?osq=Bar,,,,,,
Purple Zebra,3700 W Flamingo Rd,Las Vegas,NV,89103,,,(702) 777-7777,,,Yes,No,5.0 star rating,1 review,https://ad.doubleclick.net/ddm/clk/400430432%3B127077036%3Bo,,Mon 10:30 am - 1:30 am<br>Tue 10:30 am - 1:30 am<br>Wed 10:30 am - 1:30 am<br>Thu 10:30 am - 1:30 am<br>Fri 10:30 am - 1:30 am<br>Sat 10:30 am - 1:30 am<br>Sun 10:30 am - 1:30 am<br>,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bars, Bars",36.116447,-115.184894,"https://s3-media1.fl.yelpcdn.com/bphoto/H3oB3y_VZt91yOeyGxeSzA/ls.jpg"" srcset=""https://s3-media1.fl.yelpcdn.com/bphoto/H3oB3y_VZt91yOeyGxeSzA/258s.jpg 1.03x,https://s3-media1.fl.yelpcdn.com/bphoto/H3oB3y_VZt91yOeyGxeSzA/348s.jpg 1.39x,https://s3-media1.fl.yelpcdn.com/bphoto/H3oB3y_VZt91yOeyGxeSzA/300s.jpg 1.20x",http://www.yelp.com/biz/purple-zebra-las-vegas-3?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/the-bar-tropicana-and-durango-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/gold-spike-las-vegas-3?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/pour-24-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/bourbon-street-las-vegas-3?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/bound-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/the-tipsy-robot-las-vegas-2?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/skyfall-lounge-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/huntridge-tavern-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/xs-nightclub-las-vegas-2?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/the-bar-flamingo-and-grand-canyon-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/bailiwick-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/the-dive-bar-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/moon-doggies-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/rhumbar-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/champagnes-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/viva-lounge-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/herbs-and-rye-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/distill-a-local-bar-las-vegas-2?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/the-phoenix-bar-and-lounge-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/j-karaoke-bar-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/595-craft-and-kitchen-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/oyster-bar-las-vegas-10?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/jacksons-bar-and-grill-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/fizz-las-vegas-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/commonwealth-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/dinos-lounge-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/tenaya-creek-brewery-las-vegas-3?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/mojito-hut-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/vanguard-lounge-las-vegas-2?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/dispensary-lounge-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/sidebar-las-vegas-3?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/yardbird-southern-table-and-bar-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/eastside-lounge-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/lv-bar-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/mike-moreys-sipntip-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/mountain-springs-saloon-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/the-chocolate-bar-south-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/blue-ox-tavern-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/bunkhouse-saloon-las-vegas-3?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/dolphin-bar-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/vice-versa-patio-and-lounge-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/the-tap-house-las-vegas?osq=Bar,,,,,,
,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.yelp.com/biz/bikini-bar-las-vegas?osq=Bar,,,,,,
